Date,Open,High,Low,Close
2018-02-15,9215.7,9327.7,9186.55,9207.5
2018-02-14,9367.5,9374,9212.25,9249.2
2018-02-12,9298.05,9453.75,9271,9339.95
2018-02-09,9052.8,9245.9,9044.3,9222.55
2018-02-08,8949,9282.2,8927.85,9262.45
2018-02-07,8967.55,8975.9,8879.4,8935.8
2018-02-06,8773.1,8962.75,8729.1,8871.25
2018-02-05,8910.9,9095.9,8859.65,9069.5
2018-02-02,9113.95,9305.6,9014,9042.75
2018-02-01,9391.5,9391.7,9075.75,9158.7
2018-01-31,9550.75,9565.3,9329.2,9384.75
2018-01-30,9602.95,9605.15,9500.2,9563.55
2018-01-29,9716.2,9752.05,9592.4,9622.35
2018-01-25,9857.65,9920.55,9715.8,9729.15
2018-01-24,9752.25,9903.4,9717.1,9826.4
2018-01-23,9688,9827.35,9670.85,9767.3
2018-01-22,9621.35,9680.95,9587.1,9654.8
2018-01-19,9648.6,9668.55,9566.7,9637.8
2018-01-18,9779.65,9819.4,9581.55,9626.45
2018-01-17,9648.4,9757.95,9565.95,9744.3
2018-01-16,9675.6,9722.05,9589.4,9623.45
2018-01-15,9764,9776.55,9650,9659.75
2018-01-12,9795.85,9825.2,9656,9741.85
2018-01-11,9752.6,9849.8,9708.6,9772.85
2018-01-10,9789.75,9863.5,9716.1,9748.6
2018-01-09,9866.55,9875.7,9747,9770.2
2018-01-08,9759.8,9939.05,9750.65,9838.25
2018-01-05,9666.25,9717.15,9614.2,9701.05
2018-01-04,9535.9,9649.05,9476.45,9633.6
2018-01-03,9585.65,9605.15,9505.55,9519.55
2018-01-02,9662.2,9708.45,9531,9565.8
2018-01-01,9627.4,9740.6,9588.95,9618.15
2017-12-29,9635.15,9675.1,9590.75,9620.1
2017-12-28,9683.1,9732.9,9559.65,9584.2
2017-12-27,9447.75,9699.65,9438.5,9639.8
2017-12-26,9336.65,9436.1,9307.45,9416.0
2017-12-22,9346.95,9361,9309.2,9326.6
2017-12-21,9335.25,9418.15,9303.1,9321.6
2017-12-20,9314.65,9365.8,9260.35,9285.4
2017-12-19,9284.9,9313.65,9233.45,9299.6
2017-12-18,9102.2,9286.4,8921.3,9230.4
2017-12-15,9152.4,9162.25,9081.1,9100.3
2017-12-14,9032.6,9087.95,8975.45,9070.8
2017-12-13,9135.8,9160.4,8982.15,9002.8
2017-12-12,9271.65,9273.15,9099.2,9119.1
2017-12-11,9162.4,9206.1,9129.95,9186.1
2017-12-08,8986.6,9121.65,8977.85,9098.4
2017-12-07,8944.95,9016.15,8923.55,8960.4
2017-12-06,9047.85,9063.25,8923.55,8938.2
2017-12-05,9040.2,9074.65,8981.95,9043.1
2017-12-04,9137.25,9152.9,9010.7,9052.0
2017-12-01,9280.55,9301.2,9055.95,9083.8
2017-11-30,9328.3,9364.5,9219.4,9238.7
2017-11-29,9336.85,9401.45,9327.8,9351.8
2017-11-28,9368.45,9396.65,9285.4,9318.5
2017-11-27,9324.95,9392.85,9294.35,9368.7
2017-11-24,9320.25,9371.05,9292.95,9364.3
2017-11-23,9290.65,9321.6,9244.75,9293.2
