Date,Open,High,Low,Close
2022-03-15,10075.4,10302.45,10060.7,10131.3
2022-03-14,9963.45,10092.15,9817.95,10074.3
2022-03-11,9964.7,10020.1,9868.8,9979.7
2022-03-10,10157.05,10236.3,9958.6,10019.35
2022-03-09,9628.25,9872.45,9560.1,9832.35
2022-03-08,9432.65,9581.65,9226.95,9560.0
2022-03-07,9648.8,9655.0,9374.0,9480.45
2022-03-04,10143.75,10161.15,9854.35,9896.65
2022-03-03,10648.6,10648.6,10222.25,10261.1
2022-03-02,10723.65,10723.65,10449.55,10500.45
2022-02-28,10778.8,10851.7,10618.55,10820.55
2022-02-25,10806.7,11002.3,10790.05,10895.3
2022-02-24,10946.15,11056.15,10542.1,10609.8
2022-02-23,11406.3,11474.2,11286.65,11318.7
2022-02-22,11128.0,11378.75,11113.9,11343.05
2022-02-21,11361.25,11456.35,11260.4,11361.6
2022-02-18,11449.5,11539.25,11396.85,11420.45
2022-02-17,11571.3,11671.45,11469.6,11492.85
2022-02-16,11598.85,11663.25,11470.25,11509.7
2022-02-15,11150.15,11568.2,11060.1,11552.3
2022-02-14,11306.9,11335.2,11056.65,11107.15
2022-02-11,11585.5,11651.25,11505.35,11552.9
2022-02-10,11761.3,11761.3,11603.5,11674.05
2022-02-09,11485.7,11699.1,11478.4,11680.15
2022-02-08,11491.1,11561.5,11300.2,11429.8
2022-02-07,11572.45,11600.75,11334.7,11407.25
2022-02-04,11706.25,11720.25,11521.55,11560.6
2022-02-03,11648.7,11840.45,11633.6,11683.4
2022-02-02,11664.05,11765.05,11594.5,11632.4
2022-02-01,11741.2,11771.1,11427.3,11616.1
2022-01-31,11619.55,11737.5,11578.1,11703.5
2022-01-28,11615.55,11761.15,11470.0,11493.4
2022-01-27,11432.75,11654.3,11296.9,11561.6
2022-01-25,11172.25,11539.95,11075.15,11522.75
2022-01-24,11535.05,11627.6,11152.65,11261.2
2022-01-21,11509.9,11682.8,11421.25,11561.75
2022-01-20,11665.25,11750.55,11525.15,11583.2
2022-01-19,11628.65,11704.75,11492.45,11681.4
2022-01-18,11907.2,11907.2,11555.6,11598.75
2022-01-17,11692.6,11914.95,11676.4,11881.25
2022-01-14,11618.35,11728.65,11592.15,11643.05
2022-01-13,11642.7,11697.1,11507.5,11686.15
2022-01-12,11526.25,11660.65,11484.75,11645.9
2022-01-11,11476.95,11542.35,11439.5,11479.7
2022-01-10,11341.35,11524.3,11327.2,11501.7
2022-01-07,11341.75,11384.55,11216.25,11290.9
2022-01-06,11186.6,11334.9,11122.05,11316.6
2022-01-05,11133.1,11277.8,11103.2,11256.85
2022-01-04,11165.0,11171.05,11058.25,11139.4
2022-01-03,11001.3,11145.95,10998.35,11114.55
2021-12-31,10788.4,10950.45,10774.7,10936.9
2021-12-30,10844.15,10850.55,10741.75,10755.65
2021-12-29,10799.95,10850.65,10740.75,10829.55
2021-12-28,10698.0,10796.65,10671.35,10783.85
2021-12-27,10582.15,10656.85,10505.75,10641.65
2021-12-24,10787.4,10792.7,10561.2,10620.75
2021-12-23,10737.55,10769.55,10700.35,10731.05
2021-12-22,10534.25,10686.35,10534.05,10652.55
2021-12-21,10466.95,10589.5,10412.9,10483.9
2021-12-20,10536.1,10543.5,10197.2,10405.3
2021-12-17,10927.0,10931.6,10661.4,10678.65
2021-12-16,11091.7,11094.75,10905.2,10945.75
2021-12-15,10973.6,11102.15,10961.2,11026.0
2021-12-14,11010.5,11012.45,10888.35,10972.15
2021-12-13,11176.55,11212.2,11032.05,11047.15
2021-12-10,11002.8,11127.5,10997.45,11080.05
2021-12-09,11095.45,11095.85,10942.1,11058.75
2021-12-08,10822.85,11018.4,10807.3,11007.7
2021-12-07,10698.6,10812.55,10653.65,10759.0
2021-12-06,10788.5,10793.35,10570.35,10589.8
2021-12-03,10880.1,10929.0,10757.3,10788.75
2021-12-02,10787.15,10891.6,10752.8,10873.15
2021-12-01,10725.75,10802.65,10670.1,10758.15
2021-11-30,10725.95,10868.75,10554.25,10603.55
2021-11-29,10705.65,10807.65,10448.15,10704.15
2021-11-26,11159.6,11159.6,10721.35,10759.6
2021-11-25,11312.95,11366.2,11193.0,11247.75
2021-11-24,11521.05,11532.65,11266.95,11308.85
2021-11-23,11339.2,11497.0,11275.25,11455.7
2021-11-22,11788.8,11788.8,11270.35,11379.75
2021-11-18,12061.9,12067.25,11690.9,11747.45
2021-11-17,11982.75,12139.75,11958.5,12061.8
2021-11-16,11717.95,12078.8,11692.05,11977.3
2021-11-15,11716.1,11840.95,11645.3,11687.65
2021-11-12,11791.35,11795.25,11635.7,11706.5
2021-11-11,11818.75,11848.75,11645.0,11690.15
2021-11-10,11776.25,11855.8,11718.7,11829.15
2021-11-09,11701.25,11824.9,11691.35,11766.25
2021-11-08,11645.85,11684.25,11602.5,11645.75
2021-11-04,11480.8,11590.2,11471.0,11569.8
2021-11-03,11515.1,11560.95,11366.95,11401.2
2021-11-02,11534.4,11610.35,11487.5,11521.25
2021-11-01,11306.45,11460.15,11205.25,11421.0
2021-10-29,11262.95,11413.15,11070.65,11297.45
2021-10-28,11380.8,11449.1,11223.45,11260.9
2021-10-27,11466.95,11491.15,11364.45,11395.15
2021-10-26,11269.7,11466.8,11258.85,11452.25
2021-10-25,11417.85,11445.65,11177.75,11228.2
2021-10-22,11634.65,11641.35,11380.8,11433.95
2021-10-21,11588.05,11602.05,11392.5,11557.4
2021-10-20,11598.65,11648.9,11388.85,11493.3
2021-10-19,11859.2,11892.05,11580.75,11626.85
2021-10-18,11862.8,11964.55,11796.85,11814.8
2021-10-14,12005.95,12014.5,11775.5,11800.3
2021-10-13,11687.55,12001.9,11603.1,11870.0
2021-10-12,11400.15,11525.5,11374.1,11476.1
2021-10-11,11136.55,11444.7,11125.05,11375.55
2021-10-08,11147.75,11206.95,11054.65,11079.35
2021-10-07,10659.7,11091.45,10639.45,11031.8
2021-10-06,10722.65,10766.9,10535.1,10567.55
2021-10-05,10624.45,10728.1,10599.95,10692.0
2021-10-04,10649.4,10695.45,10616.4,10641.15
2021-10-01,10544.85,10617.85,10437.1,10596.95
2021-09-30,10652.15,10676.15,10561.75,10598.45
2021-09-29,10640.1,10715.65,10559.4,10655.5
2021-09-28,10824.45,10842.35,10608.75,10695.95
2021-09-27,10513.05,10801.0,10501.05,10765.15
2021-09-24,10403.4,10473.9,10341.75,10429.05
2021-09-23,10337.75,10404.45,10333.25,10372.95
2021-09-22,10179.5,10314.0,10174.15,10284.6
2021-09-21,10196.95,10226.4,10021.35,10155.95
2021-09-20,10286.95,10348.05,10176.4,10202.65
2021-09-17,10392.1,10469.85,10284.45,10351.45
2021-09-16,10343.2,10358.7,10300.45,10351.45
2021-09-15,10239.95,10309.6,10222.95,10297.0
2021-09-14,10151.25,10246.75,10149.35,10209.6
2021-09-13,10119.95,10125.8,10045.0,10120.15
2021-09-09,10070.95,10144.3,10054.35,10112.6
2021-09-08,10152.1,10154.45,10047.15,10100.4
2021-09-07,10189.35,10204.05,10115.55,10152.7
2021-09-06,10185.2,10214.4,10156.1,10167.25
2021-09-03,10054.05,10195.9,10042.55,10124.75
2021-09-02,10082.95,10083.5,9981.3,10022.45
2021-09-01,10049.1,10088.65,10010.6,10043.9
2021-08-31,9972.7,10044.35,9893.85,10034.45
2021-08-30,9867.7,9968.75,9863.45,9957.9
2021-08-27,9768.35,9812.0,9718.25,9793.85
2021-08-26,9801.65,9812.95,9745.95,9763.1
2021-08-25,9874.45,9899.25,9799.1,9808.65
2021-08-24,9779.0,9851.55,9704.6,9832.8
2021-08-23,9982.55,10007.65,9744.5,9759.15
2021-08-20,9972.55,10032.55,9876.6,9904.7
2021-08-18,10123.75,10134.15,10045.6,10067.95
2021-08-17,10073.4,10100.45,9963.25,10088.3
2021-08-16,10182.3,10209.2,10071.1,10088.8
2021-08-13,10218.65,10240.85,10151.6,10178.3
2021-08-12,10177.35,10223.75,10137.1,10180.55
2021-08-11,10173.8,10225.35,10000.95,10140.4
2021-08-10,10247.1,10271.8,10095.1,10158.75
2021-08-09,10274.75,10348.8,10200.45,10239.0
2021-08-06,10263.3,10316.4,10235.55,10249.5
2021-08-05,10237.65,10240.0,10157.7,10224.9
2021-08-04,10378.9,10408.0,10203.2,10246.8
2021-08-03,10220.1,10355.65,10206.45,10342.6
2021-08-02,10162.75,10190.3,10114.1,10183.45
2021-07-30,9990.7,10179.6,9976.9,10048.5
2021-07-29,10021.0,10027.95,9945.8,9956.65
2021-07-28,10119.1,10122.55,9947.95,10000.4
2021-07-27,10153.15,10217.1,10047.65,10094.35
2021-07-26,10204.65,10212.65,10127.15,10137.95
2021-07-23,10249.3,10297.6,10190.8,10201.35
2021-07-22,10296.4,10303.25,10189.15,10235.8
2021-07-20,10318.4,10341.3,10175.6,10222.2
2021-07-19,10372.3,10379.7,10268.4,10310.9
2021-07-16,10458.95,10459.6,10400.35,10428.45
2021-07-15,10480.95,10488.25,10404.25,10426.0
2021-07-14,10503.75,10510.65,10455.75,10467.9
2021-07-13,10505.7,10531.25,10463.6,10497.8
2021-07-12,10496.5,10523.0,10422.75,10438.2
2021-07-09,10444.0,10456.05,10386.05,10420.3
2021-07-08,10510.35,10558.25,10425.95,10456.0
2021-07-07,10565.3,10598.0,10493.65,10552.5
2021-07-06,10755.15,10816.85,10527.5,10559.7
2021-07-05,10731.55,10810.25,10710.8,10746.45
2021-07-02,10741.45,10743.8,10646.2,10685.5
2021-07-01,10620.15,10744.1,10619.55,10687.7
2021-06-30,10637.75,10699.5,10583.0,10600.35
2021-06-29,10712.15,10754.95,10588.25,10612.25
2021-06-28,10746.1,10746.1,10676.9,10709.9
2021-06-25,10644.65,10754.9,10643.9,10706.8
2021-06-24,10604.55,10638.25,10550.85,10618.45
2021-06-23,10599.5,10684.95,10551.15,10588.5
2021-06-22,10456.0,10614.3,10451.5,10540.45
2021-06-21,10319.1,10420.65,10276.1,10401.15
2021-06-18,10540.75,10552.05,10229.1,10443.75
2021-06-17,10618.7,10664.95,10484.95,10523.0
2021-06-16,10742.5,10772.25,10644.55,10669.45
2021-06-15,10768.2,10803.25,10739.4,10754.4
2021-06-14,10755.35,10767.8,10570.85,10753.1
2021-06-11,10772.35,10807.15,10717.25,10765.5
2021-06-10,10773.85,10781.5,10681.9,10722.7
2021-06-09,10889.15,10913.95,10670.55,10734.4
2021-06-08,10836.05,10889.65,10762.15,10873.9
2021-06-07,10814.25,10888.25,10791.2,10806.55
2021-06-04,10672.85,10749.15,10634.9,10735.75
2021-06-03,10683.25,10690.45,10600.65,10647.65
2021-06-02,10431.55,10671.6,10413.3,10647.75
2021-06-01,10507.3,10619.0,10443.75,10457.85
2021-05-31,10467.0,10513.1,10344.95,10491.85
2021-05-28,10537.6,10573.95,10429.4,10510.25
2021-05-27,10467.25,10561.3,10441.35,10486.0
2021-05-26,10423.45,10473.45,10399.1,10437.8
2021-05-25,10398.65,10424.25,10363.55,10384.3
2021-05-24,10347.95,10390.3,10299.25,10315.75
2021-05-21,10276.1,10332.0,10215.1,10312.4
2021-05-20,10253.6,10297.15,10158.9,10226.4
2021-05-19,10231.85,10303.0,10179.45,10249.1
2021-05-18,10102.4,10344.5,10070.25,10324.0
2021-05-17,9844.15,10037.8,9785.9,10001.7
2021-05-14,10059.2,10061.5,9777.5,9810.45
2021-05-12,9992.0,10066.8,9913.5,10013.65
2021-05-11,9874.9,10029.85,9852.2,9995.1
2021-05-10,9856.65,9984.8,9834.5,9973.05
2021-05-07,9858.35,9907.45,9767.0,9819.45
2021-05-06,9669.2,9826.55,9664.3,9815.1
2021-05-05,9631.05,9662.1,9547.75,9643.05
2021-05-04,9728.45,9758.7,9541.2,9577.7
2021-05-03,9539.55,9715.9,9485.5,9662.95
2021-04-30,9701.3,9780.35,9619.0,9640.85
2021-04-29,9959.2,9985.0,9754.0,9773.7
2021-04-28,9781.5,9968.4,9758.15,9871.5
2021-04-27,9662.3,9733.8,9653.9,9708.2
2021-04-26,9630.2,9713.1,9612.7,9641.45
2021-04-23,9569.25,9695.9,9534.9,9596.95
2021-04-22,9529.3,9665.95,9503.8,9644.55
2021-04-20,9683.95,9738.1,9539.7,9630.7
2021-04-19,9476.65,9562.95,9395.25,9532.15
2021-04-16,9691.3,9926.45,9679.5,9808.95
2021-04-15,9787.85,9817.0,9558.7,9691.45
2021-04-13,9438.2,9845.5,9406.4,9818.3
2021-04-12,9738.35,9738.35,9345.2,9415.65
2021-04-09,9961.55,10032.85,9885.6,9922.95
2021-04-08,9992.3,10083.3,9933.1,9959.35
2021-04-07,9790.0,9950.55,9761.15,9937.0
2021-04-06,9836.85,9881.2,9755.1,9781.35
2021-04-05,9988.1,9991.3,9688.4,9768.05
2021-04-01,9967.85,10044.6,9889.7,10022.6
2021-03-31,9866.0,9946.95,9812.25,9862.45
2021-03-30,9835.85,9885.95,9749.35,9865.0
2021-03-26,9766.4,9853.85,9749.4,9771.5
2021-03-25,9916.6,9924.35,9605.05,9651.35
2021-03-24,10116.7,10164.35,9897.85,9925.25
2021-03-23,10183.65,10265.0,10167.2,10187.65
2021-03-22,10176.3,10226.8,10069.45,10140.45
2021-03-19,10067.15,10207.15,9841.65,10186.5
2021-03-18,10251.95,10345.2,10039.55,10143.95
2021-03-17,10369.75,10378.8,10133.9,10159.1
2021-03-16,10378.3,10401.25,10301.7,10350.8
2021-03-15,10446.75,10450.2,10178.25,10335.1
2021-03-12,10603.15,10624.35,10313.35,10383.9
2021-03-10,10525.75,10613.6,10511.15,10559.3
2021-03-09,10572.65,10621.45,10381.6,10464.25
2021-03-08,10597.8,10632.1,10488.4,10507.35
2021-03-05,10558.15,10663.75,10488.85,10524.4
2021-03-04,10559.4,10710.1,10514.3,10625.75
2021-03-03,10819.05,10820.4,10640.15,10673.1
2021-03-02,10491.8,10766.7,10419.75,10744.05
2021-03-01,10304.25,10472.7,10292.75,10411.8
2021-02-26,10368.75,10450.95,10110.5,10169.9
2021-02-25,10488.6,10537.55,10411.15,10497.95
2021-02-24,10410.2,10513.35,10325.55,10405.5
2021-02-23,10343.55,10423.25,10205.85,10379.55
2021-02-22,10559.8,10559.95,10241.25,10300.0
2021-02-19,10785.05,10786.45,10450.55,10540.35
2021-02-18,11027.8,11027.8,10787.7,10827.0
2021-02-17,10914.2,11008.4,10880.5,10975.45
2021-02-16,11005.5,11034.05,10881.4,10944.9
2021-02-15,10978.7,11002.8,10909.95,10956.05
2021-02-12,10951.6,10989.95,10835.55,10912.25
2021-02-11,10947.5,11057.1,10878.35,10965.25
2021-02-10,10922.9,11049.7,10822.5,11010.85
2021-02-09,11087.4,11093.15,10855.25,10907.6
2021-02-08,10830.1,11077.85,10818.4,11061.15
2021-02-05,10958.9,10987.05,10649.0,10723.95
2021-02-04,10763.6,10988.35,10732.2,10867.1
2021-02-03,10754.0,10860.05,10626.45,10749.15
2021-02-02,10427.05,10689.95,10383.55,10638.6
2021-02-01,9919.1,10262.1,9726.55,10227.95
2021-01-29,10221.85,10308.9,9776.9,9813.15
2021-01-28,10065.95,10312.15,10056.95,10105.6
2021-01-27,10410.25,10457.9,10161.3,10210.25
2021-01-25,10649.8,10692.15,10337.4,10433.5
2021-01-22,10414.4,10780.8,10398.2,10515.85
2021-01-21,10432.55,10596.9,10282.25,10367.75
2021-01-20,10140.8,10387.8,10118.45,10369.25
2021-01-19,10033.35,10166.2,10008.75,10136.8
2021-01-18,10162.9,10173.8,9863.9,9961.1
2021-01-15,10241.7,10287.45,10092.05,10178.3
2021-01-14,10237.3,10285.25,10148.95,10238.3
2021-01-13,10166.15,10269.9,10120.25,10208.55
2021-01-12,9991.45,10259.1,9975.05,10119.85
2021-01-11,9789.8,10028.75,9693.7,9995.6
2021-01-08,9491.45,9767.1,9478.3,9741.25
2021-01-07,9453.65,9530.6,9406.05,9429.65
2021-01-06,9424.5,9484.05,9279.05,9379.55
2021-01-05,9356.9,9431.0,9293.45,9416.05
2021-01-04,9346.15,9434.35,9267.5,9417.95
2021-01-01,9214.9,9300.4,9214.2,9272.5
2020-12-31,9174.45,9216.65,9155.6,9193.5
2020-12-30,9077.15,9189.95,9001.4,9164.8
2020-12-29,9109.95,9128.85,8997.3,9043.9
2020-12-28,9035.85,9102.7,9029.35,9066.85
2020-12-24,8966.45,9052.7,8937.45,8978.05
2020-12-23,8825.7,8955.75,8786.45,8935.95
2020-12-22,8754.4,8854.4,8540.95,8818.6
2020-12-21,9128.35,9132.65,8560.2,8745.0
2020-12-18,9180.25,9200.85,9091.8,9168.65
2020-12-17,9265.7,9288.0,9146.4,9185.2
2020-12-16,9239.45,9290.95,9207.4,9239.1
2020-12-15,9078.25,9168.7,9052.05,9149.75
2020-12-14,9248.65,9251.3,9074.9,9093.1
2020-12-11,9234.85,9274.55,9133.65,9188.95
2020-12-10,9286.55,9332.7,9173.25,9200.85
2020-12-09,9331.7,9345.05,9283.15,9293.3
2020-12-08,9330.45,9456.65,9235.75,9297.85
2020-12-07,9313.05,9339.9,9260.6,9311.1
2020-12-04,9290.65,9408.75,9207.5,9302.2
2020-12-03,9150.7,9256.9,9123.25,9245.3
2020-12-02,9010.5,9103.9,8985.95,9093.7
2020-12-01,8999.75,8999.75,8855.05,8987.15
2020-11-27,8829.05,8972.55,8808.35,8891.6
2020-11-26,8757.6,8823.7,8682.0,8767.75
2020-11-25,8951.55,8961.1,8708.75,8738.45
2020-11-24,8776.65,8942.15,8767.65,8887.95
2020-11-23,8744.35,8767.8,8651.1,8738.6
2020-11-20,8661.8,8712.15,8572.1,8684.75
2020-11-19,8646.85,8807.6,8594.75,8628.3
2020-11-18,8426.6,8716.25,8421.3,8686.6
2020-11-17,8389.3,8437.45,8339.35,8425.55
2020-11-14,8375.15,8376.6,8314.15,8344.75
2020-11-13,8282.75,8347.6,8251.8,8308.9
2020-11-12,8256.35,8352.1,8234.75,8284.05
2020-11-11,8171.95,8300.65,8143.0,8255.2
2020-11-10,8153.6,8153.95,8045.9,8127.25
2020-11-09,8075.2,8085.75,7992.05,8067.65
2020-11-06,8009.5,8096.7,7973.6,8006.1
2020-11-05,7974.4,8005.9,7918.6,7995.5
2020-11-04,7852.45,7946.45,7827.25,7901.75
2020-11-03,7789.55,7885.85,7756.15,7848.85
2020-11-02,7821.8,7840.1,7686.85,7732.25
2020-10-30,7848.75,7895.45,7707.9,7758.4
2020-10-29,7843.75,7894.75,7790.85,7846.75
2020-10-28,7979.15,8069.25,7884.4,7922.75
2020-10-27,7868.1,7963.85,7765.75,7930.65
2020-10-26,8111.9,8135.35,7801.3,7833.65
2020-10-23,7917.45,8119.1,7883.75,8094.6
2020-10-22,7857.0,7888.6,7810.9,7864.15
2020-10-21,7955.25,7991.95,7784.35,7878.05
2020-10-20,7858.3,7946.5,7824.75,7896.7
2020-10-19,8025.25,8027.0,7844.6,7870.35
2020-10-16,7955.65,8036.5,7932.55,7959.45
2020-10-15,8043.05,8120.25,7909.0,7935.35
2020-10-14,8043.35,8065.9,7968.4,8031.05
2020-10-13,8099.3,8135.2,8038.25,8052.85
2020-10-12,8208.9,8211.85,8068.25,8102.5
2020-10-09,8191.5,8260.4,8132.1,8163.5
2020-10-08,8209.8,8236.55,8125.65,8183.7
2020-10-07,8076.85,8184.15,8039.9,8170.05
2020-10-06,8026.1,8098.55,7991.35,8058.1
2020-10-05,8055.75,8061.65,7878.3,7957.95
2020-10-01,7985.35,8089.05,7953.9,7966.1
2020-09-30,7935.1,7974.9,7887.85,7908.1
2020-09-29,7950.9,8024.0,7861.1,7925.2
2020-09-28,7750.3,7918.2,7734.15,7902.55
2020-09-25,7505.5,7686.4,7477.5,7669.5
2020-09-24,7598.1,7614.05,7398.35,7418.85
2020-09-23,7748.25,7793.0,7609.55,7690.9
2020-09-22,7837.9,7846.2,7600.3,7695.25
2020-09-21,8170.1,8176.3,7791.65,7832.2
2020-09-18,8180.25,8221.3,8125.45,8161.7
2020-09-17,8106.1,8145.6,8041.85,8128.65
2020-09-16,8055.0,8220.4,8041.0,8156.2
2020-09-15,8067.8,8074.1,7997.8,8033.5
2020-09-14,7998.45,8094.4,7955.1,8035.35
2020-09-11,7953.25,7995.25,7930.8,7956.8
2020-09-10,7962.55,7980.1,7873.0,7945.0
2020-09-09,7836.8,7926.8,7780.3,7903.1
2020-09-08,7975.2,7995.65,7867.85,7888.0
2020-09-07,8039.3,8062.35,7906.65,7957.85
2020-09-04,7916.8,8128.45,7890.45,7996.55
2020-09-03,8012.75,8097.9,8008.0,8049.55
2020-09-02,7895.15,8004.25,7799.45,7976.95
2020-09-01,7872.2,7972.55,7824.15,7885.95
2020-08-31,8161.75,8177.0,7814.0,7840.35
2020-08-28,8209.1,8223.6,8101.05,8111.85
2020-08-27,8141.05,8198.5,8080.7,8183.0
2020-08-26,8096.6,8143.25,8074.25,8100.5
2020-08-25,7997.0,8034.4,7933.2,7983.6
2020-08-24,7972.7,8062.95,7932.5,7948.4
2020-08-21,7994.9,7995.35,7910.55,7934.7
2020-08-20,7878.7,7948.5,7844.65,7911.6
2020-08-19,7987.15,8029.75,7927.6,7941.35
2020-08-18,7879.5,7979.3,7878.3,7941.85
2020-08-17,7757.6,7879.55,7667.75,7865.55
2020-08-14,7888.65,7898.9,7657.95,7677.65
2020-08-13,7801.1,7896.1,7757.05,7879.75
2020-08-12,7613.75,7808.1,7586.75,7785.05
2020-08-11,7675.4,7699.05,7618.3,7630.35
2020-08-10,7593.7,7688.7,7577.5,7621.3
2020-08-07,7484.95,7598.3,7468.2,7554.45
2020-08-06,7521.95,7532.4,7433.1,7498.25
2020-08-05,7397.0,7511.8,7392.2,7489.1
2020-08-04,7282.45,7381.65,7273.2,7353.95
2020-08-03,7323.65,7469.1,7224.8,7240.25
2020-07-31,7311.45,7328.5,7225.75,7279.75
2020-07-30,7340.8,7398.9,7270.55,7287.85
2020-07-29,7425.75,7464.15,7299.7,7330.25
2020-07-28,7193.15,7438.05,7185.25,7416.9
2020-07-27,7233.9,7238.6,7121.95,7186.45
2020-07-24,7228.4,7271.0,7178.85,7218.65
2020-07-23,7205.8,7313.0,7172.4,7301.05
2020-07-22,7301.0,7306.75,7154.15,7203.95
2020-07-21,7209.0,7317.55,7198.25,7295.75
2020-07-20,7161.7,7183.2,7105.55,7175.85
