Date,Open,High,Low,Close
2021-12-24,37657.15,37822.15,37417.65,37727.8
2021-12-23,37190.3,37528.0,37086.9,37362.8
2021-12-22,36853.85,37014.75,36669.0,36989.15
2021-12-21,36159.2,36970.55,36147.6,36627.15
2021-12-20,36411.85,36598.35,35559.3,35916.45
2021-12-17,36704.2,37013.25,36497.95,36647.9
2021-12-16,36078.3,36354.85,35979.15,36160.3
2021-12-15,36033.9,36060.0,35536.15,35737.2
2021-12-14,35946.75,36252.05,35637.85,36102.55
2021-12-13,36104.35,36507.3,35984.55,36050.55
2021-12-10,35820.05,35974.75,35652.2,35939.6
2021-12-09,35963.7,36114.0,35573.35,35946.35
2021-12-08,35584.8,36131.95,35576.85,35959.05
2021-12-07,35136.55,35384.0,34756.6,35272.3
2021-12-06,35835.45,35953.75,34828.15,34879.4
2021-12-03,36314.8,36518.8,35784.15,35848.05
2021-12-02,35504.8,36195.65,35418.25,36157.85
2021-12-01,35143.0,35652.2,35123.95,35428.95
2021-11-30,35018.9,35654.2,34918.6,35043.75
2021-11-29,34382.4,35104.35,33953.9,34870.75
2021-11-26,35024.7,35190.1,34512.6,34606.1
2021-11-25,34978.0,35365.75,34934.55,35300.25
2021-11-24,35627.95,35662.6,34828.3,34966.25
2021-11-23,35206.0,35645.45,34707.85,35504.4
2021-11-22,36097.0,36097.0,35224.55,35478.95
2021-11-18,36641.55,36702.4,35867.3,36007.0
2021-11-17,36623.75,36835.95,36431.25,36660.9
2021-11-16,36555.25,36794.25,36429.9,36643.85
2021-11-15,36391.1,36646.25,36302.95,36465.3
2021-11-12,35860.1,36378.05,35732.75,36332.25
2021-11-11,35626.65,35697.0,35141.3,35583.65
2021-11-10,35635.05,35862.45,35576.2,35722.95
2021-11-09,35839.2,36117.95,35763.85,35815.1
2021-11-08,35606.0,35852.5,35177.95,35782.35
2021-11-04,35403.0,35452.35,35302.45,35334.25
2021-11-03,35351.45,35525.75,35093.05,35177.1
2021-11-02,35334.25,35522.35,35076.15,35177.35
2021-11-01,34677.3,35328.55,34654.95,35289.95
2021-10-29,34820.3,35178.75,34288.55,34408.75
2021-10-28,35575.65,35575.65,34787.1,34913.6
2021-10-27,35245.05,35578.0,35163.05,35503.9
2021-10-26,35181.7,35699.85,34957.75,35162.35
2021-10-25,35467.1,35521.05,34529.85,35005.4
2021-10-22,35892.65,36297.2,35098.2,35394.65
2021-10-21,36988.9,36988.9,35624.5,35913.6
2021-10-20,37188.15,37463.9,36534.5,36846.8
2021-10-19,36841.6,37491.85,36720.0,37106.35
2021-10-18,36012.0,36400.6,35863.4,36306.35
2021-10-14,35921.45,36412.45,35571.4,35744.8
2021-10-13,35053.7,35324.45,34872.4,35285.6
2021-10-12,35179.2,35294.15,34512.8,34869.75
2021-10-11,35494.4,35690.4,34768.95,35179.95
2021-10-08,35920.55,36703.55,35786.3,36402.0
2021-10-07,35323.6,35903.95,35233.3,35703.85
2021-10-06,35689.55,35801.5,35003.05,35075.8
2021-10-05,34978.4,35650.85,34781.6,35544.3
2021-10-04,34923.8,35184.55,34778.25,35126.15
2021-10-01,34955.5,35100.9,34719.8,34780.6
2021-09-30,35394.9,35408.1,34975.6,35028.0
2021-09-29,34894.9,35578.3,34733.95,35282.65
2021-09-28,36082.0,36082.0,34924.55,35239.95
2021-09-27,37335.9,37345.05,35968.75,36034.4
2021-09-24,37128.75,37823.15,37055.0,37103.25
2021-09-23,36691.95,36867.45,36532.45,36816.9
2021-09-22,36154.05,36713.15,36145.95,36422.4
2021-09-21,35609.1,36127.8,35332.85,36086.05
2021-09-20,35462.4,36130.55,35346.2,35400.05
2021-09-17,35915.4,36131.25,35527.0,35646.5
2021-09-16,36151.35,36310.75,35694.85,35852.4
2021-09-15,35462.35,36200.0,35375.35,36075.2
2021-09-14,35224.25,35476.9,35020.7,35431.5
2021-09-13,34688.3,35242.5,34573.7,35129.6
2021-09-09,34676.2,34862.85,34530.0,34802.3
2021-09-08,34973.9,34979.3,34515.45,34678.2
2021-09-07,35549.3,35581.55,34906.85,34951.25
2021-09-06,34992.05,35464.4,34855.95,35415.1
2021-09-03,34744.45,34997.7,34490.65,34891.15
2021-09-02,34218.25,34846.9,34051.9,34680.3
2021-09-01,34698.75,34780.0,34037.15,34110.5
2021-08-31,34205.8,34680.65,34043.6,34570.2
2021-08-30,34338.75,34480.15,34027.5,34109.2
2021-08-27,34036.45,34392.85,33799.05,34309.8
2021-08-26,34092.9,34375.95,33929.7,34041.1
2021-08-25,33887.75,34399.85,33764.1,34083.95
2021-08-24,34145.25,34262.6,33634.75,33838.4
2021-08-23,33582.15,34153.4,33567.35,33919.8
2021-08-20,32954.2,33652.4,32949.9,33351.35
2021-08-18,33482.85,33840.45,33268.6,33448.9
2021-08-17,32614.0,33487.1,32449.65,33414.75
2021-08-16,32671.75,32905.35,32438.25,32577.95
2021-08-13,32308.85,32821.9,32264.15,32678.8
2021-08-12,31667.35,32289.85,31667.35,32245.1
2021-08-11,31767.9,31799.75,31522.4,31670.0
2021-08-10,31489.95,31812.75,31431.15,31713.35
2021-08-09,31523.5,31685.4,31324.75,31441.0
2021-08-06,31251.2,31460.3,31057.6,31303.3
2021-08-05,31025.15,31560.2,30980.9,31211.2
2021-08-04,31296.8,31338.8,30895.45,30977.1
2021-08-03,30974.75,31196.45,30872.35,31165.85
2021-08-02,30681.95,30832.3,30547.0,30803.0
2021-07-30,30546.85,30818.55,30438.35,30480.05
2021-07-29,30037.2,30406.0,30037.1,30371.4
2021-07-28,29934.05,29993.55,29510.35,29954.15
2021-07-27,29967.9,30048.35,29698.95,29892.55
2021-07-26,29886.2,30139.2,29859.6,29940.4
2021-07-23,29895.6,30059.7,29848.05,29894.3
2021-07-22,29335.7,29808.45,29335.7,29779.95
2021-07-20,29282.8,29410.5,28992.0,29252.5
2021-07-19,29248.3,29592.35,29167.35,29264.0
2021-07-16,29734.75,29734.75,29287.25,29400.25
2021-07-15,29303.35,29835.9,29284.8,29718.05
2021-07-14,28581.25,29376.9,28534.85,29339.85
2021-07-13,28674.7,28681.2,28381.9,28439.75
2021-07-12,28837.05,28854.55,28421.55,28532.35
2021-07-09,28669.2,28898.85,28549.25,28662.2
2021-07-08,28821.75,28934.45,28541.95,28748.95
2021-07-07,28708.6,28790.3,28381.3,28734.65
2021-07-06,28924.0,28986.1,28607.6,28649.4
2021-07-05,29117.45,29185.6,28907.75,28950.6
2021-07-02,28983.5,29028.35,28704.0,29007.95
2021-07-01,29193.05,29193.05,28953.05,29003.1
2021-06-30,29057.15,29311.55,29036.95,29168.0
2021-06-29,29049.65,29183.85,28934.15,28986.25
2021-06-28,29259.6,29259.6,28977.75,29068.55
2021-06-25,29176.75,29284.0,28874.6,29210.55
2021-06-24,28395.45,29098.95,28357.3,29048.0
2021-06-23,28719.65,28719.65,28229.35,28258.5
2021-06-22,28514.15,28656.4,28396.5,28523.55
2021-06-21,28224.1,28393.05,28083.75,28367.0
2021-06-18,28829.5,28934.05,28227.55,28445.6
2021-06-17,28355.15,28714.6,28343.05,28611.35
2021-06-16,28384.15,28600.2,28241.25,28448.85
2021-06-15,28384.7,28544.6,28325.9,28377.85
2021-06-14,28371.9,28467.35,28134.65,28314.1
2021-06-11,27866.25,28347.5,27820.5,28217.5
2021-06-10,27676.5,27822.1,27649.95,27798.0
2021-06-09,27691.3,27793.8,27436.35,27539.0
2021-06-08,27400.8,27732.35,27376.95,27623.8
2021-06-07,27078.4,27330.4,26997.8,27295.65
2021-06-04,27031.6,27167.5,26914.6,26996.75
2021-06-03,27088.45,27159.95,26855.2,26987.9
2021-06-02,27051.4,27118.7,26737.15,26939.65
2021-06-01,27216.75,27254.15,26953.5,27144.4
2021-05-31,27144.1,27203.9,26886.8,27115.05
2021-05-28,27238.1,27278.7,27041.9,27122.8
2021-05-27,26921.8,27350.25,26916.85,27164.8
2021-05-26,26450.7,26905.75,26380.5,26857.3
2021-05-25,26275.45,26550.55,26241.15,26393.9
2021-05-24,26150.6,26298.55,26095.4,26144.2
2021-05-21,26012.85,26154.0,25936.6,26105.3
2021-05-20,26075.4,26118.25,25821.55,25894.45
2021-05-19,25949.55,26262.7,25869.65,25982.8
2021-05-18,25898.9,26094.1,25840.55,25958.25
2021-05-17,25650.45,25770.5,25499.45,25703.55
2021-05-14,25896.2,25901.2,25461.95,25588.2
2021-05-12,26105.2,26105.2,25728.45,25855.45
2021-05-11,26098.9,26146.5,25968.1,26106.7
2021-05-10,26340.6,26390.8,26106.35,26273.45
2021-05-07,26378.8,26454.1,26180.25,26269.45
2021-05-06,25868.25,26387.65,25639.6,26258.7
2021-05-05,25670.55,25857.65,25564.6,25786.95
2021-05-04,25783.2,25801.25,25398.95,25489.0
2021-05-03,25544.85,25785.6,25427.9,25676.05
2021-04-30,25777.75,26154.3,25593.9,25664.45
2021-04-29,26162.2,26162.2,25827.15,25874.3
2021-04-28,25952.65,25992.5,25781.15,25962.1
2021-04-27,25737.2,25871.45,25686.95,25815.75
2021-04-26,25633.1,25887.1,25521.2,25680.3
2021-04-23,25746.45,25926.05,25531.95,25609.1
2021-04-22,25902.6,26055.0,25718.6,25826.7
2021-04-20,26495.6,26496.5,25736.45,25877.6
2021-04-19,26012.4,26524.65,25875.9,26236.9
2021-04-16,26183.45,26476.65,26131.2,26324.9
2021-04-15,25577.0,26084.15,25293.3,26010.85
2021-04-13,26737.7,26759.2,25513.4,25851.3
2021-04-12,27504.4,27524.6,26545.65,26727.8
2021-04-09,27322.05,27520.1,27109.95,27367.05
2021-04-08,26899.5,27413.55,26845.85,27148.4
2021-04-07,26514.95,26899.2,26401.7,26831.0
2021-04-06,26715.2,26715.2,26403.45,26532.2
2021-04-05,26035.5,26630.8,25978.95,26491.35
2021-04-01,26039.85,26289.1,25855.35,25980.4
2021-03-31,26130.6,26130.6,25788.0,25855.0
2021-03-30,25531.1,26306.65,25429.2,26121.1
2021-03-26,25475.3,25687.05,25276.6,25385.1
2021-03-25,25739.8,25766.0,25131.4,25237.1
2021-03-24,25863.55,26114.6,25738.15,25802.95
2021-03-23,26105.7,26315.8,25928.0,26105.7
2021-03-22,25649.05,26102.8,25418.45,26035.35
2021-03-19,25273.35,25687.4,25028.3,25562.75
2021-03-18,26365.9,26395.95,25012.5,25373.35
2021-03-17,26378.2,26657.1,26113.75,26183.5
2021-03-16,26132.45,26602.65,26111.1,26363.85
2021-03-15,25859.15,26094.15,25651.8,26032.05
2021-03-12,26060.45,26298.0,25819.9,25888.25
2021-03-10,25862.05,26136.55,25782.3,26010.1
2021-03-09,25388.8,25685.8,25095.35,25582.35
2021-03-08,25368.2,25549.3,25259.6,25347.95
2021-03-05,25504.7,25697.75,25113.45,25229.6
2021-03-04,25471.7,25981.35,25450.45,25631.85
2021-03-03,25582.6,25814.9,25331.4,25772.65
2021-03-02,24809.7,25435.4,24770.35,25301.85
2021-03-01,24494.65,24846.1,24451.45,24556.3
2021-02-26,24611.2,24689.0,24212.8,24301.45
2021-02-25,24979.0,25199.8,24830.7,24872.45
2021-02-24,24814.55,24872.35,24518.7,24779.4
2021-02-23,24933.7,25199.6,24709.15,24807.8
2021-02-22,25579.75,25617.35,24646.45,24766.45
2021-02-19,25634.95,25676.0,25292.65,25503.2
2021-02-18,25270.95,25686.85,25262.65,25618.55
2021-02-17,25610.4,25672.25,25234.7,25282.95
2021-02-16,26130.4,26167.85,25519.95,25613.95
2021-02-15,26243.1,26279.3,25959.1,26001.1
2021-02-12,26111.8,26455.05,26012.25,26093.8
2021-02-11,25860.85,26080.15,25795.85,26043.45
2021-02-10,25779.9,25941.05,25570.2,25885.3
2021-02-09,25933.8,26301.2,25659.9,25779.15
2021-02-08,25588.5,26028.0,25415.95,25915.6
2021-02-05,25689.7,25733.5,25188.4,25331.6
2021-02-04,25749.7,25862.5,25505.25,25570.05
2021-02-03,25590.05,25949.7,25341.4,25680.9
2021-02-02,25277.45,25574.75,25107.2,25447.8
2021-02-01,24709.25,25139.15,24308.9,24922.7
2021-01-29,25516.8,25539.85,24559.65,24645.75
2021-01-28,25639.9,25807.65,25239.7,25301.25
2021-01-27,26073.1,26236.55,25628.7,25865.3
2021-01-25,26607.65,26685.8,25911.8,26023.3
2021-01-22,26316.55,26667.55,26292.8,26489.75
2021-01-21,26808.5,26872.95,26321.8,26450.15
2021-01-20,26147.2,26758.1,26142.95,26619.7
2021-01-19,26080.1,26254.05,25987.3,26043.5
2021-01-18,26395.6,26423.6,25830.4,25916.25
2021-01-15,26939.7,27037.65,26301.4,26362.8
2021-01-14,26804.65,27176.5,26245.1,26965.55
2021-01-13,27077.7,27103.9,26737.4,27004.3
2021-01-12,27008.0,27127.25,26805.0,26982.1
2021-01-11,26703.2,27095.75,26528.0,27027.7
2021-01-08,25558.3,26227.5,25523.75,26162.4
2021-01-07,25692.05,25702.3,25131.9,25251.2
2021-01-06,25841.3,26036.7,25240.5,25419.15
2021-01-05,25057.65,25824.15,25029.85,25769.15
2021-01-04,24612.05,25158.85,24508.95,25110.05
2021-01-01,24300.2,24500.7,24288.95,24456.1
2020-12-31,24255.95,24295.2,24137.8,24251.35
2020-12-30,24312.5,24394.75,24176.25,24330.05
2020-12-29,24093.05,24424.2,24090.3,24274.05
2020-12-28,24065.4,24192.05,24037.8,24100.3
2020-12-24,24163.2,24163.2,23828.05,24009.25
2020-12-23,23787.8,24228.8,23758.4,24167.75
2020-12-22,22921.85,23680.9,22745.25,23611.6
2020-12-21,23233.5,23506.7,22458.15,22844.6
2020-12-18,23173.15,23416.5,23148.5,23256.55
2020-12-17,22913.15,22960.5,22835.4,22892.25
2020-12-16,22830.4,22933.8,22701.55,22906.25
2020-12-15,22656.35,22779.7,22608.35,22715.1
2020-12-14,22786.0,22792.45,22487.3,22746.7
2020-12-11,22754.5,22901.75,22541.1,22664.0
2020-12-10,22693.95,22809.55,22606.6,22755.75
2020-12-09,22799.95,22895.5,22720.5,22803.45
2020-12-08,22484.35,22737.95,22387.35,22617.35
2020-12-07,22333.3,22482.9,22271.0,22440.85
2020-12-04,22222.25,22347.85,22130.3,22309.8
2020-12-03,22458.75,22458.8,22147.3,22202.2
2020-12-02,22149.35,22371.55,21961.45,22319.0
2020-12-01,21921.1,22216.45,21814.4,22170.85
2020-11-27,21879.15,21972.95,21701.3,21764.9
2020-11-26,21717.4,21919.15,21544.05,21859.9
2020-11-25,22087.9,22132.9,21675.9,21705.9
2020-11-24,22099.6,22281.85,22016.95,22064.3
2020-11-23,21551.85,22047.05,21432.65,22007.05
2020-11-20,21275.35,21500.65,21121.75,21409.25
2020-11-19,21285.75,21451.8,21070.25,21114.45
2020-11-18,21519.15,21557.1,21153.85,21314.85
2020-11-17,21704.05,21706.2,21361.45,21488.55
2020-11-14,21604.4,21618.9,21532.85,21552.75
2020-11-13,21305.35,21462.0,21219.8,21436.85
2020-11-12,21380.2,21610.05,21291.7,21363.35
2020-11-11,21029.25,21365.65,20967.8,21330.45
2020-11-10,21633.1,21633.1,20862.7,20978.5
2020-11-09,21751.65,21926.9,21620.55,21820.15
2020-11-06,21435.15,21582.2,21251.55,21492.25
2020-11-05,21383.7,21596.0,21284.6,21385.65
2020-11-04,20769.9,21468.45,20765.8,21104.55
2020-11-03,20792.25,21017.95,20679.65,20736.0
2020-11-02,20964.15,21012.45,20669.35,20732.3
2020-10-30,20912.95,21197.3,20797.5,20916.85
2020-10-29,20667.7,20961.05,20548.3,20876.95
2020-10-28,21121.9,21194.75,20701.0,20810.3
2020-10-27,21287.1,21371.6,20932.7,21023.4
2020-10-26,21493.3,21595.8,21148.65,21265.7
2020-10-23,21546.65,21621.6,21385.15,21523.6
2020-10-22,21480.7,21767.05,21290.45,21413.5
2020-10-21,21757.05,21892.3,21406.1,21577.65
2020-10-20,21397.5,21779.8,21346.05,21694.35
2020-10-19,21683.8,21683.8,21354.9,21391.9
2020-10-16,21638.25,21908.8,21247.55,21538.15
2020-10-15,22473.65,22570.5,21364.15,21567.3
2020-10-14,22475.85,22490.3,22129.95,22204.05
2020-10-13,22230.2,22619.0,22186.05,22492.6
2020-10-12,21990.85,22320.0,21845.05,22202.1
2020-10-09,21703.45,21922.75,21540.65,21837.6
2020-10-08,21531.85,22169.3,21501.95,21697.25
2020-10-07,20897.55,21121.6,20771.65,21017.4
2020-10-06,20995.3,20995.3,20573.9,20896.75
2020-10-05,20375.9,20940.9,20341.45,20809.0
2020-10-01,20129.8,20196.05,20009.3,20110.4
2020-09-30,19880.6,20048.55,19741.65,19951.3
2020-09-29,19891.05,20146.35,19782.35,19831.8
2020-09-28,19774.75,19836.95,19463.65,19783.0
2020-09-25,19108.75,19678.5,19077.85,19629.35
2020-09-24,19630.3,19658.0,18914.7,18973.0
2020-09-23,20016.8,20226.3,19615.15,19805.65
2020-09-22,19813.35,20113.4,19376.7,19866.1
2020-09-21,19855.55,20331.6,19683.85,19728.95
2020-09-18,19889.95,20067.7,19777.75,19827.05
2020-09-17,19660.45,20014.65,19605.05,19817.7
2020-09-16,19642.3,19802.4,19533.7,19770.35
2020-09-15,19511.5,19823.0,19392.35,19627.3
2020-09-14,18804.85,19592.3,18799.55,19505.1
2020-09-11,18347.65,18740.85,18338.1,18633.25
2020-09-10,18385.95,18416.75,18217.1,18395.85
2020-09-09,18264.2,18439.55,18193.45,18261.5
2020-09-08,18304.25,18671.75,18213.55,18395.75
2020-09-07,18093.05,18208.95,17962.35,18176.8
2020-09-04,18049.2,18259.8,18012.8,18073.95
2020-09-03,18148.25,18497.95,18108.0,18348.55
2020-09-02,17860.65,18114.85,17858.3,18076.95
2020-09-01,17954.6,18154.4,17775.65,17814.05
2020-08-31,18163.25,18426.4,17791.85,17928.85
2020-08-28,18216.3,18253.6,18093.45,18122.0
2020-08-27,18231.95,18305.55,18075.75,18102.65
2020-08-26,18022.7,18156.15,17940.7,18128.0
2020-08-25,18028.8,18047.5,17914.5,17973.7
2020-08-24,18092.55,18112.9,17915.6,18010.95
2020-08-21,18266.9,18282.55,18047.95,18065.3
2020-08-20,18181.4,18252.3,18083.25,18126.1
2020-08-19,18340.0,18354.8,18187.55,18210.85
2020-08-18,18318.6,18375.15,18209.55,18270.35
2020-08-17,18136.65,18306.95,18103.3,18223.6
2020-08-14,18137.3,18230.1,17994.65,18022.65
2020-08-13,18141.35,18344.05,18032.9,18107.2
2020-08-12,18077.15,18109.8,17900.0,18066.0
2020-08-11,18202.5,18331.65,18036.5,18057.1
2020-08-10,18090.25,18205.25,18016.8,18159.55
2020-08-07,18182.3,18182.3,17977.7,18004.15
2020-08-06,18009.7,18222.8,17943.85,18188.75
2020-08-05,17889.55,18139.25,17818.15,17869.8
2020-08-04,18029.4,18092.0,17716.4,17808.0
2020-08-03,18099.4,18140.85,17840.3,17965.8
2020-07-31,18166.3,18353.5,17909.3,18071.85
2020-07-30,17995.25,18252.7,17967.2,18003.55
2020-07-29,17959.8,18108.7,17783.3,17880.5
2020-07-28,17647.9,18103.65,17634.4,18042.75
2020-07-27,17323.0,17735.65,17290.55,17626.75
2020-07-24,16944.55,17322.7,16944.55,17286.0
2020-07-23,17071.8,17082.55,16949.15,17045.2
2020-07-22,17317.3,17321.7,16978.4,17076.05
2020-07-21,17453.35,17514.05,17219.7,17273.2
2020-07-20,16880.35,17376.15,16849.15,17258.3
