"Index Name","Date","Open","High","Low","Close"
"NIFTY FINANCIAL SERVICES EX-BANK","10 Jan 2007","-","-","-","2058.42"
"NIFTY FINANCIAL SERVICES EX-BANK","09 Jan 2007","-","-","-","2068.75"
"NIFTY FINANCIAL SERVICES EX-BANK","08 Jan 2007","-","-","-","2092.43"
"NIFTY FINANCIAL SERVICES EX-BANK","05 Jan 2007","-","-","-","2119.14"
"NIFTY FINANCIAL SERVICES EX-BANK","04 Jan 2007","-","-","-","2103.79"
"NIFTY FINANCIAL SERVICES EX-BANK","03 Jan 2007","-","-","-","2108.59"
"NIFTY FINANCIAL SERVICES EX-BANK","02 Jan 2007","-","-","-","2084.37"
"NIFTY FINANCIAL SERVICES EX-BANK","29 Dec 2006","-","-","-","2068.79"
"NIFTY FINANCIAL SERVICES EX-BANK","28 Dec 2006","-","-","-","2066.59"
"NIFTY FINANCIAL SERVICES EX-BANK","27 Dec 2006","-","-","-","2055.94"
"NIFTY FINANCIAL SERVICES EX-BANK","26 Dec 2006","-","-","-","2040.78"
"NIFTY FINANCIAL SERVICES EX-BANK","22 Dec 2006","-","-","-","2005.59"
"NIFTY FINANCIAL SERVICES EX-BANK","21 Dec 2006","-","-","-","1988.33"
"NIFTY FINANCIAL SERVICES EX-BANK","20 Dec 2006","-","-","-","1967.63"
"NIFTY FINANCIAL SERVICES EX-BANK","19 Dec 2006","-","-","-","1964.70"
"NIFTY FINANCIAL SERVICES EX-BANK","18 Dec 2006","-","-","-","1989.91"
"NIFTY FINANCIAL SERVICES EX-BANK","15 Dec 2006","-","-","-","2002.15"
"NIFTY FINANCIAL SERVICES EX-BANK","14 Dec 2006","-","-","-","1979.72"
"NIFTY FINANCIAL SERVICES EX-BANK","13 Dec 2006","-","-","-","1935.71"
"NIFTY FINANCIAL SERVICES EX-BANK","12 Dec 2006","-","-","-","1911.22"
"NIFTY FINANCIAL SERVICES EX-BANK","11 Dec 2006","-","-","-","1984.07"
"NIFTY FINANCIAL SERVICES EX-BANK","08 Dec 2006","-","-","-","2031.43"
"NIFTY FINANCIAL SERVICES EX-BANK","07 Dec 2006","-","-","-","2053.98"
"NIFTY FINANCIAL SERVICES EX-BANK","06 Dec 2006","-","-","-","2068.29"
"NIFTY FINANCIAL SERVICES EX-BANK","05 Dec 2006","-","-","-","2089.32"
"NIFTY FINANCIAL SERVICES EX-BANK","04 Dec 2006","-","-","-","2094.93"
